"ensembl_gene_id" 	 "hgnc_symbol" 	 "external_gene_name" 	 "chromosome_name" 	 "start_position" 	 "end_position" 	 "transcript_count" 	 "gene_biotype"
"7716" 	 "ENSG00000078668" 	 "VDAC3" 	 "VDAC3" 	 "8" 	 42391624 	 42405897 	 12 	 "protein_coding"
"7717" 	 "ENSG00000078674" 	 "PCM1" 	 "PCM1" 	 "8" 	 17922840 	 18029944 	 23 	 "protein_coding"
"7718" 	 "ENSG00000079102" 	 "RUNX1T1" 	 "RUNX1T1" 	 "8" 	 91954967 	 92103286 	 52 	 "protein_coding"
"7719" 	 "ENSG00000083168" 	 "KAT6A" 	 "KAT6A" 	 "8" 	 41929479 	 42051990 	 8 	 "protein_coding"
"7720" 	 "ENSG00000085719" 	 "CPNE3" 	 "CPNE3" 	 "8" 	 86514427 	 86561498 	 13 	 "protein_coding"
"7721" 	 "ENSG00000085788" 	 "DDHD2" 	 "DDHD2" 	 "8" 	 38225218 	 38275558 	 24 	 "protein_coding"
"7722" 	 "ENSG00000091656" 	 "ZFHX4" 	 "ZFHX4" 	 "8" 	 76681219 	 76867285 	 12 	 "protein_coding"
"7723" 	 "ENSG00000092964" 	 "DPYSL2" 	 "DPYSL2" 	 "8" 	 26514022 	 26658178 	 8 	 "protein_coding"
"7724" 	 "ENSG00000104213" 	 "PDGFRL" 	 "PDGFRL" 	 "8" 	 17576433 	 17644071 	 3 	 "protein_coding"
"7725" 	 "ENSG00000104218" 	 "CSPP1" 	 "CSPP1" 	 "8" 	 67062426 	 67196263 	 7 	 "protein_coding"
"7726" 	 "ENSG00000104219" 	 "ZDHHC2" 	 "ZDHHC2" 	 "8" 	 17156029 	 17224799 	 4 	 "protein_coding"
"7727" 	 "ENSG00000104221" 	 "BRF2" 	 "BRF2" 	 "8" 	 37843268 	 37849904 	 4 	 "protein_coding"
"7728" 	 "ENSG00000104228" 	 "TRIM35" 	 "TRIM35" 	 "8" 	 27284887 	 27311319 	 4 	 "protein_coding"
"7729" 	 "ENSG00000104231" 	 "ZFAND1" 	 "ZFAND1" 	 "8" 	 81701334 	 81732903 	 25 	 "protein_coding"
"7730" 	 "ENSG00000104267" 	 "CA2" 	 "CA2" 	 "8" 	 85463852 	 85481493 	 5 	 "protein_coding"
"7731" 	 "ENSG00000104290" 	 "FZD3" 	 "FZD3" 	 "8" 	 28494205 	 28574268 	 4 	 "protein_coding"
"7732" 	 "ENSG00000104299" 	 "INTS9" 	 "INTS9" 	 "8" 	 28767661 	 28890242 	 19 	 "protein_coding"
"7733" 	 "ENSG00000104312" 	 "RIPK2" 	 "RIPK2" 	 "8" 	 89757747 	 89791063 	 4 	 "protein_coding"
"7734" 	 "ENSG00000104320" 	 "NBN" 	 "NBN" 	 "8" 	 89933336 	 90003228 	 11 	 "protein_coding"
"7735" 	 "ENSG00000104324" 	 "CPQ" 	 "CPQ" 	 "8" 	 96645227 	 97149654 	 9 	 "protein_coding"
"7736" 	 "ENSG00000104325" 	 "DECR1" 	 "DECR1" 	 "8" 	 90001405 	 90052092 	 19 	 "protein_coding"
"7737" 	 "ENSG00000104331" 	 "IMPAD1" 	 "IMPAD1" 	 "8" 	 56957933 	 56993844 	 3 	 "protein_coding"
"7738" 	 "ENSG00000104332" 	 "SFRP1" 	 "SFRP1" 	 "8" 	 41261958 	 41309497 	 2 	 "protein_coding"
"7739" 	 "ENSG00000104341" 	 "LAPTM4B" 	 "LAPTM4B" 	 "8" 	 97775057 	 97853013 	 4 	 "protein_coding"
"7740" 	 "ENSG00000104343" 	 "UBE2W" 	 "UBE2W" 	 "8" 	 73780097 	 73878910 	 7 	 "protein_coding"
"7741" 	 "ENSG00000104356" 	 "POP1" 	 "POP1" 	 "8" 	 98117297 	 98159834 	 4 	 "protein_coding"
"7742" 	 "ENSG00000104361" 	 "NIPAL2" 	 "NIPAL2" 	 "8" 	 98189833 	 98294393 	 8 	 "protein_coding"
"7743" 	 "ENSG00000104365" 	 "IKBKB" 	 "IKBKB" 	 "8" 	 42271302 	 42332653 	 30 	 "protein_coding"
"7744" 	 "ENSG00000104368" 	 "PLAT" 	 "PLAT" 	 "8" 	 42175233 	 42207724 	 12 	 "protein_coding"
"7745" 	 "ENSG00000104375" 	 "STK3" 	 "STK3" 	 "8" 	 98401403 	 98942827 	 18 	 "protein_coding"
"7746" 	 "ENSG00000104381" 	 "GDAP1" 	 "GDAP1" 	 "8" 	 74321130 	 74488872 	 8 	 "protein_coding"
"7747" 	 "ENSG00000104388" 	 "RAB2A" 	 "RAB2A" 	 "8" 	 60516857 	 60623627 	 12 	 "protein_coding"
"7748" 	 "ENSG00000104408" 	 "EIF3E" 	 "EIF3E" 	 "8" 	 108201216 	 108435333 	 18 	 "protein_coding"
"7749" 	 "ENSG00000104412" 	 "EMC2" 	 "EMC2" 	 "8" 	 108443601 	 108486918 	 7 	 "protein_coding"
"7750" 	 "ENSG00000104427" 	 "ZC2HC1A" 	 "ZC2HC1A" 	 "8" 	 78666047 	 78719765 	 4 	 "protein_coding"
"7751" 	 "ENSG00000104432" 	 "IL7" 	 "IL7" 	 "8" 	 78675743 	 78805523 	 11 	 "protein_coding"
"7752" 	 "ENSG00000104435" 	 "STMN2" 	 "STMN2" 	 "8" 	 79610814 	 79666175 	 3 	 "protein_coding"
"7753" 	 "ENSG00000104442" 	 "ARMC1" 	 "ARMC1" 	 "8" 	 65602456 	 65634217 	 6 	 "protein_coding"
"7754" 	 "ENSG00000104447" 	 "TRPS1" 	 "TRPS1" 	 "8" 	 115408496 	 115809673 	 12 	 "protein_coding"
"7755" 	 "ENSG00000104450" 	 "SPAG1" 	 "SPAG1" 	 "8" 	 100157906 	 100259278 	 7 	 "protein_coding"
"7756" 	 "ENSG00000104490" 	 "NCALD" 	 "NCALD" 	 "8" 	 101686543 	 102124907 	 30 	 "protein_coding"
"7757" 	 "ENSG00000104497" 	 "SNX16" 	 "SNX16" 	 "8" 	 81799581 	 81842866 	 12 	 "protein_coding"
"7758" 	 "ENSG00000104517" 	 "UBR5" 	 "UBR5" 	 "8" 	 102253012 	 102412841 	 13 	 "protein_coding"
"7759" 	 "ENSG00000104549" 	 "SQLE" 	 "SQLE" 	 "8" 	 124998497 	 125022283 	 6 	 "protein_coding"
"7760" 	 "ENSG00000104611" 	 "SH2D4A" 	 "SH2D4A" 	 "8" 	 19313617 	 19396218 	 6 	 "protein_coding"
"7761" 	 "ENSG00000104613" 	 "INTS10" 	 "INTS10" 	 "8" 	 19817140 	 19852083 	 19 	 "protein_coding"
"7762" 	 "ENSG00000104635" 	 "SLC39A14" 	 "SLC39A14" 	 "8" 	 22367249 	 22434129 	 12 	 "protein_coding"
"7763" 	 "ENSG00000104660" 	 "LEPROTL1" 	 "LEPROTL1" 	 "8" 	 30095398 	 30177208 	 8 	 "protein_coding"
"7764" 	 "ENSG00000104671" 	 "DCTN6" 	 "DCTN6" 	 "8" 	 30156297 	 30183640 	 6 	 "protein_coding"
"7765" 	 "ENSG00000104679" 	 "R3HCC1" 	 "R3HCC1" 	 "8" 	 23270120 	 23296279 	 10 	 "protein_coding"
"7766" 	 "ENSG00000104687" 	 "GSR" 	 "GSR" 	 "8" 	 30678061 	 30727999 	 8 	 "protein_coding"
"7767" 	 "ENSG00000104689" 	 "TNFRSF10A" 	 "TNFRSF10A" 	 "8" 	 23190452 	 23225126 	 4 	 "protein_coding"
"7768" 	 "ENSG00000104691" 	 "UBXN8" 	 "UBXN8" 	 "8" 	 30732247 	 30767006 	 10 	 "protein_coding"
"7769" 	 "ENSG00000104695" 	 "PPP2CB" 	 "PPP2CB" 	 "8" 	 30774457 	 30814314 	 10 	 "protein_coding"
"7770" 	 "ENSG00000104723" 	 "TUSC3" 	 "TUSC3" 	 "8" 	 15417215 	 15766649 	 13 	 "protein_coding"
"7771" 	 "ENSG00000104738" 	 "MCM4" 	 "MCM4" 	 "8" 	 47960185 	 47978160 	 16 	 "protein_coding"
"7772" 	 "ENSG00000104756" 	 "KCTD9" 	 "KCTD9" 	 "8" 	 25427847 	 25458476 	 11 	 "protein_coding"
"7773" 	 "ENSG00000104763" 	 "ASAH1" 	 "ASAH1" 	 "8" 	 18055992 	 18084998 	 69 	 "protein_coding"
"7774" 	 "ENSG00000104765" 	 "BNIP3L" 	 "BNIP3L" 	 "8" 	 26382898 	 26505636 	 7 	 "protein_coding"
"7775" 	 "ENSG00000120526" 	 "NUDCD1" 	 "NUDCD1" 	 "8" 	 109240919 	 109334385 	 4 	 "protein_coding"
"7776" 	 "ENSG00000120533" 	 "ENY2" 	 "ENY2" 	 "8" 	 109334324 	 109345953 	 16 	 "protein_coding"
"7777" 	 "ENSG00000120875" 	 "DUSP4" 	 "DUSP4" 	 "8" 	 29333064 	 29350668 	 2 	 "protein_coding"
"7778" 	 "ENSG00000120885" 	 "CLU" 	 "CLU" 	 "8" 	 27596917 	 27615031 	 17 	 "protein_coding"
"7779" 	 "ENSG00000120889" 	 "TNFRSF10B" 	 "TNFRSF10B" 	 "8" 	 23020133 	 23069179 	 8 	 "protein_coding"
"7780" 	 "ENSG00000120896" 	 "SORBS3" 	 "SORBS3" 	 "8" 	 22544986 	 22575788 	 22 	 "protein_coding"
"7781" 	 "ENSG00000120899" 	 "PTK2B" 	 "PTK2B" 	 "8" 	 27311482 	 27459391 	 17 	 "protein_coding"
"7782" 	 "ENSG00000120907" 	 "ADRA1A" 	 "ADRA1A" 	 "8" 	 26748150 	 26867273 	 11 	 "protein_coding"
"7783" 	 "ENSG00000120910" 	 "PPP3CC" 	 "PPP3CC" 	 "8" 	 22440819 	 22541142 	 8 	 "protein_coding"
"7784" 	 "ENSG00000120913" 	 "PDLIM2" 	 "PDLIM2" 	 "8" 	 22578279 	 22598025 	 21 	 "protein_coding"
"7785" 	 "ENSG00000120915" 	 "EPHX2" 	 "EPHX2" 	 "8" 	 27490779 	 27545564 	 12 	 "protein_coding"
"7786" 	 "ENSG00000120925" 	 "RNF170" 	 "RNF170" 	 "8" 	 42849637 	 42897290 	 9 	 "protein_coding"
"7787" 	 "ENSG00000120963" 	 "ZNF706" 	 "ZNF706" 	 "8" 	 101177878 	 101206193 	 15 	 "protein_coding"
"7788" 	 "ENSG00000120992" 	 "LYPLA1" 	 "LYPLA1" 	 "8" 	 54046367 	 54102017 	 15 	 "protein_coding"
"7789" 	 "ENSG00000121005" 	 "CRISPLD1" 	 "CRISPLD1" 	 "8" 	 74984515 	 75034558 	 5 	 "protein_coding"
"7790" 	 "ENSG00000121022" 	 "COPS5" 	 "COPS5" 	 "8" 	 67043079 	 67083783 	 13 	 "protein_coding"
"7791" 	 "ENSG00000121039" 	 "RDH10" 	 "RDH10" 	 "8" 	 73294612 	 73325281 	 5 	 "protein_coding"
"7792" 	 "ENSG00000123124" 	 "WWP1" 	 "WWP1" 	 "8" 	 86342738 	 86478420 	 11 	 "protein_coding"
"7793" 	 "ENSG00000127589" 	 "TUBBP1" 	 "TUBBP1" 	 "8" 	 30351873 	 30353518 	 2 	 "transcribed_processed_pseudogene"
"7794" 	 "ENSG00000129292" 	 "PHF20L1" 	 "PHF20L1" 	 "8" 	 132775358 	 132848807 	 20 	 "protein_coding"
"7795" 	 "ENSG00000129295" 	 "LRRC6" 	 "LRRC6" 	 "8" 	 132571953 	 132675617 	 13 	 "protein_coding"
"7796" 	 "ENSG00000129422" 	 "MTUS1" 	 "MTUS1" 	 "8" 	 17643795 	 17800917 	 29 	 "protein_coding"
"7797" 	 "ENSG00000129691" 	 "ASH2L" 	 "ASH2L" 	 "8" 	 38105242 	 38144076 	 12 	 "protein_coding"
"7798" 	 "ENSG00000129696" 	 "TTI2" 	 "TTI2" 	 "8" 	 33473386 	 33513601 	 6 	 "protein_coding"
"7799" 	 "ENSG00000130227" 	 "XPO7" 	 "XPO7" 	 "8" 	 21919671 	 22006585 	 9 	 "protein_coding"
"7800" 	 "ENSG00000131931" 	 "THAP1" 	 "THAP1" 	 "8" 	 42836674 	 42843325 	 4 	 "protein_coding"
"7801" 	 "ENSG00000132294" 	 "EFR3A" 	 "EFR3A" 	 "8" 	 131904088 	 132013642 	 8 	 "protein_coding"
"7802" 	 "ENSG00000132541" 	 "RIDA" 	 "RIDA" 	 "8" 	 98102344 	 98117241 	 6 	 "protein_coding"
"7803" 	 "ENSG00000132549" 	 "VPS13B" 	 "VPS13B" 	 "8" 	 99013266 	 99877580 	 12 	 "protein_coding"
"7804" 	 "ENSG00000132554" 	 "RGS22" 	 "RGS22" 	 "8" 	 99960936 	 100131268 	 18 	 "protein_coding"
"7805" 	 "ENSG00000132561" 	 "MATN2" 	 "MATN2" 	 "8" 	 97868840 	 98036716 	 18 	 "protein_coding"
"7806" 	 "ENSG00000133731" 	 "IMPA1" 	 "IMPA1" 	 "8" 	 81657961 	 81686693 	 13 	 "protein_coding"
"7807" 	 "ENSG00000133739" 	 "LRRCC1" 	 "LRRCC1" 	 "8" 	 85107147 	 85146076 	 6 	 "protein_coding"
"7808" 	 "ENSG00000133740" 	 "E2F5" 	 "E2F5" 	 "8" 	 85177225 	 85217158 	 8 	 "protein_coding"
"7809" 	 "ENSG00000133872" 	 "SARAF" 	 "SARAF" 	 "8" 	 30063012 	 30083208 	 14 	 "protein_coding"
"7810" 	 "ENSG00000133874" 	 "RNF122" 	 "RNF122" 	 "8" 	 33547755 	 33567125 	 1 	 "protein_coding"
"7811" 	 "ENSG00000134013" 	 "LOXL2" 	 "LOXL2" 	 "8" 	 23297189 	 23425328 	 15 	 "protein_coding"
"7812" 	 "ENSG00000134014" 	 "ELP3" 	 "ELP3" 	 "8" 	 28089673 	 28191156 	 19 	 "protein_coding"
"7813" 	 "ENSG00000134020" 	 "PEBP4" 	 "PEBP4" 	 "8" 	 22713251 	 23000000 	 3 	 "protein_coding"
"7814" 	 "ENSG00000136960" 	 "ENPP2" 	 "ENPP2" 	 "8" 	 119557086 	 119673453 	 9 	 "protein_coding"
"7815" 	 "ENSG00000136982" 	 "DSCC1" 	 "DSCC1" 	 "8" 	 119833976 	 119856010 	 2 	 "protein_coding"
"7816" 	 "ENSG00000136986" 	 "DERL1" 	 "DERL1" 	 "8" 	 123013164 	 123042423 	 6 	 "protein_coding"
"7817" 	 "ENSG00000136997" 	 "MYC" 	 "MYC" 	 "8" 	 127735434 	 127741434 	 9 	 "protein_coding"
"7818" 	 "ENSG00000136999" 	 "NOV" 	 "NOV" 	 "8" 	 119416306 	 119424353 	 2 	 "protein_coding"
"7819" 	 "ENSG00000137547" 	 "MRPL15" 	 "MRPL15" 	 "8" 	 54135210 	 54147901 	 3 	 "protein_coding"
"7820" 	 "ENSG00000137561" 	 "TTPA" 	 "TTPA" 	 "8" 	 63048553 	 63086053 	 2 	 "protein_coding"
"7821" 	 "ENSG00000137563" 	 "GGH" 	 "GGH" 	 "8" 	 63015079 	 63039171 	 8 	 "protein_coding"
"7822" 	 "ENSG00000137573" 	 "SULF1" 	 "SULF1" 	 "8" 	 69466624 	 69660915 	 23 	 "protein_coding"
"7823" 	 "ENSG00000137574" 	 "TGS1" 	 "TGS1" 	 "8" 	 55773142 	 55825448 	 3 	 "protein_coding"
"7824" 	 "ENSG00000137575" 	 "SDCBP" 	 "SDCBP" 	 "8" 	 58552924 	 58582860 	 13 	 "protein_coding"
"7825" 	 "ENSG00000140396" 	 "NCOA2" 	 "NCOA2" 	 "8" 	 70109762 	 70403805 	 8 	 "protein_coding"
"7826" 	 "ENSG00000147408" 	 "CSGALNACT1" 	 "CSGALNACT1" 	 "8" 	 19404161 	 19758029 	 16 	 "protein_coding"
"7827" 	 "ENSG00000147416" 	 "ATP6V1B2" 	 "ATP6V1B2" 	 "8" 	 20197367 	 20226819 	 6 	 "protein_coding"
"7828" 	 "ENSG00000147419" 	 "CCDC25" 	 "CCDC25" 	 "8" 	 27733311 	 27772653 	 12 	 "protein_coding"
"7829" 	 "ENSG00000147421" 	 "HMBOX1" 	 "HMBOX1" 	 "8" 	 28890394 	 29064764 	 16 	 "protein_coding"
"7830" 	 "ENSG00000147437" 	 "GNRH1" 	 "GNRH1" 	 "8" 	 25419260 	 25424654 	 2 	 "protein_coding"
"7831" 	 "ENSG00000147439" 	 "BIN3" 	 "BIN3" 	 "8" 	 22620418 	 22669148 	 12 	 "protein_coding"
"7832" 	 "ENSG00000147443" 	 "DOK2" 	 "DOK2" 	 "8" 	 21908873 	 21913860 	 6 	 "protein_coding"
"7833" 	 "ENSG00000147454" 	 "SLC25A37" 	 "SLC25A37" 	 "8" 	 23528805 	 23575463 	 12 	 "protein_coding"
"7834" 	 "ENSG00000147457" 	 "CHMP7" 	 "CHMP7" 	 "8" 	 23243637 	 23262000 	 10 	 "protein_coding"
"7835" 	 "ENSG00000147459" 	 "DOCK5" 	 "DOCK5" 	 "8" 	 25184723 	 25418082 	 12 	 "protein_coding"
"7836" 	 "ENSG00000147471" 	 "PLPBP" 	 "PLPBP" 	 "8" 	 37762593 	 37779767 	 9 	 "protein_coding"
"7837" 	 "ENSG00000147475" 	 "ERLIN2" 	 "ERLIN2" 	 "8" 	 37736599 	 37759101 	 11 	 "protein_coding"
"7838" 	 "ENSG00000147526" 	 "TACC1" 	 "TACC1" 	 "8" 	 38728186 	 38853028 	 29 	 "protein_coding"
"7839" 	 "ENSG00000147533" 	 "GOLGA7" 	 "GOLGA7" 	 "8" 	 41490396 	 41510980 	 7 	 "protein_coding"
"7840" 	 "ENSG00000147535" 	 "PLPP5" 	 "PLPP5" 	 "8" 	 38263130 	 38269243 	 15 	 "protein_coding"
"7841" 	 "ENSG00000147536" 	 "GINS4" 	 "GINS4" 	 "8" 	 41529206 	 41545046 	 9 	 "protein_coding"
"7842" 	 "ENSG00000147548" 	 "NSD3" 	 "NSD3" 	 "8" 	 38269697 	 38382272 	 12 	 "protein_coding"
"7843" 	 "ENSG00000147576" 	 "ADHFE1" 	 "ADHFE1" 	 "8" 	 66430185 	 66471601 	 18 	 "protein_coding"
"7844" 	 "ENSG00000147586" 	 "MRPS28" 	 "MRPS28" 	 "8" 	 79918717 	 80030289 	 9 	 "protein_coding"
"7845" 	 "ENSG00000147592" 	 "LACTB2" 	 "LACTB2" 	 "8" 	 70635318 	 70669174 	 4 	 "protein_coding"
"7846" 	 "ENSG00000147601" 	 "TERF1" 	 "TERF1" 	 "8" 	 73008864 	 73048122 	 8 	 "protein_coding"
"7847" 	 "ENSG00000147604" 	 "RPL7" 	 "RPL7" 	 "8" 	 73290267 	 73295789 	 8 	 "protein_coding"
"7848" 	 "ENSG00000147642" 	 "SYBU" 	 "SYBU" 	 "8" 	 109573978 	 109691791 	 38 	 "protein_coding"
"7849" 	 "ENSG00000147649" 	 "MTDH" 	 "MTDH" 	 "8" 	 97644179 	 97728770 	 6 	 "protein_coding"
"7850" 	 "ENSG00000147650" 	 "LRP12" 	 "LRP12" 	 "8" 	 104489231 	 104589024 	 7 	 "protein_coding"
"7851" 	 "ENSG00000147654" 	 "EBAG9" 	 "EBAG9" 	 "8" 	 109539711 	 109565996 	 10 	 "protein_coding"
"7852" 	 "ENSG00000147669" 	 "POLR2K" 	 "POLR2K" 	 "8" 	 100150584 	 100154002 	 3 	 "protein_coding"
"7853" 	 "ENSG00000147676" 	 "MAL2" 	 "MAL2" 	 "8" 	 119165034 	 119245673 	 4 	 "protein_coding"
"7854" 	 "ENSG00000147677" 	 "EIF3H" 	 "EIF3H" 	 "8" 	 116642130 	 116766925 	 12 	 "protein_coding"
"7855" 	 "ENSG00000147679" 	 "UTP23" 	 "UTP23" 	 "8" 	 116766503 	 116849463 	 9 	 "protein_coding"
"7856" 	 "ENSG00000147684" 	 "NDUFB9" 	 "NDUFB9" 	 "8" 	 124539103 	 124568510 	 7 	 "protein_coding"
"7857" 	 "ENSG00000147687" 	 "TATDN1" 	 "TATDN1" 	 "8" 	 124488485 	 124539458 	 21 	 "protein_coding"
"7858" 	 "ENSG00000153310" 	 "FAM49B" 	 "FAM49B" 	 "8" 	 129839593 	 130017129 	 30 	 "protein_coding"
"7859" 	 "ENSG00000153317" 	 "ASAP1" 	 "ASAP1" 	 "8" 	 130052104 	 130443660 	 16 	 "protein_coding"
"7860" 	 "ENSG00000154188" 	 "ANGPT1" 	 "ANGPT1" 	 "8" 	 107249482 	 107498055 	 8 	 "protein_coding"
"7861" 	 "ENSG00000154582" 	 "ELOC" 	 "ELOC" 	 "8" 	 73939169 	 73972287 	 10 	 "protein_coding"
"7862" 	 "ENSG00000154589" 	 "LY96" 	 "LY96" 	 "8" 	 73991352 	 74029087 	 2 	 "protein_coding"
"7863" 	 "ENSG00000155090" 	 "KLF10" 	 "KLF10" 	 "8" 	 102648779 	 102655902 	 2 	 "protein_coding"
"7864" 	 "ENSG00000155096" 	 "AZIN1" 	 "AZIN1" 	 "8" 	 102826357 	 102893864 	 10 	 "protein_coding"
"7865" 	 "ENSG00000155097" 	 "ATP6V1C1" 	 "ATP6V1C1" 	 "8" 	 103021063 	 103073051 	 6 	 "protein_coding"
"7866" 	 "ENSG00000155099" 	 "PIP4P2" 	 "PIP4P2" 	 "8" 	 90993796 	 91041064 	 6 	 "protein_coding"
"7867" 	 "ENSG00000155100" 	 "OTUD6B" 	 "OTUD6B" 	 "8" 	 91070196 	 91087095 	 6 	 "protein_coding"
"7868" 	 "ENSG00000155792" 	 "DEPTOR" 	 "DEPTOR" 	 "8" 	 119873717 	 120050913 	 3 	 "protein_coding"
"7869" 	 "ENSG00000155970" 	 "MICU3" 	 "MICU3" 	 "8" 	 17027238 	 17122644 	 6 	 "protein_coding"
"7870" 	 "ENSG00000155975" 	 "VPS37A" 	 "VPS37A" 	 "8" 	 17246571 	 17302427 	 11 	 "protein_coding"
"7871" 	 "ENSG00000156011" 	 "PSD3" 	 "PSD3" 	 "8" 	 18527301 	 19084730 	 20 	 "protein_coding"
"7872" 	 "ENSG00000156103" 	 "MMP16" 	 "MMP16" 	 "8" 	 88032009 	 88328025 	 4 	 "protein_coding"
"7873" 	 "ENSG00000156162" 	 "DPY19L4" 	 "DPY19L4" 	 "8" 	 94719703 	 94793836 	 8 	 "protein_coding"
"7874" 	 "ENSG00000156170" 	 "NDUFAF6" 	 "NDUFAF6" 	 "8" 	 94895767 	 95116455 	 18 	 "protein_coding"
"7875" 	 "ENSG00000156172" 	 "C8orf37" 	 "C8orf37" 	 "8" 	 95244919 	 95269201 	 1 	 "protein_coding"
"7876" 	 "ENSG00000156466" 	 "GDF6" 	 "GDF6" 	 "8" 	 96142330 	 96160792 	 3 	 "protein_coding"
"7877" 	 "ENSG00000156467" 	 "UQCRB" 	 "UQCRB" 	 "8" 	 96225920 	 96235634 	 9 	 "protein_coding"
"7878" 	 "ENSG00000156469" 	 "MTERF3" 	 "MTERF3" 	 "8" 	 96239398 	 96261610 	 5 	 "protein_coding"
"7879" 	 "ENSG00000156471" 	 "PTDSS1" 	 "PTDSS1" 	 "8" 	 96261715 	 96336995 	 6 	 "protein_coding"
"7880" 	 "ENSG00000156482" 	 "RPL30" 	 "RPL30" 	 "8" 	 98024851 	 98046469 	 13 	 "protein_coding"
"7881" 	 "ENSG00000156486" 	 "KCNS2" 	 "KCNS2" 	 "8" 	 98427022 	 98432848 	 2 	 "protein_coding"
"7882" 	 "ENSG00000156675" 	 "RAB11FIP1" 	 "RAB11FIP1" 	 "8" 	 37858618 	 37899467 	 6 	 "protein_coding"
"7883" 	 "ENSG00000156735" 	 "BAG4" 	 "BAG4" 	 "8" 	 38176533 	 38213301 	 4 	 "protein_coding"
"7884" 	 "ENSG00000156787" 	 "TBC1D31" 	 "TBC1D31" 	 "8" 	 123041968 	 123152153 	 15 	 "protein_coding"
"7885" 	 "ENSG00000156795" 	 "WDYHV1" 	 "WDYHV1" 	 "8" 	 123416725 	 123467230 	 9 	 "protein_coding"
"7886" 	 "ENSG00000156802" 	 "ATAD2" 	 "ATAD2" 	 "8" 	 123319850 	 123416350 	 8 	 "protein_coding"
"7887" 	 "ENSG00000156804" 	 "FBXO32" 	 "FBXO32" 	 "8" 	 123497889 	 123541206 	 6 	 "protein_coding"
"7888" 	 "ENSG00000156831" 	 "NSMCE2" 	 "NSMCE2" 	 "8" 	 125091679 	 125367120 	 13 	 "protein_coding"
"7889" 	 "ENSG00000157110" 	 "RBPMS" 	 "RBPMS" 	 "8" 	 30384479 	 30572261 	 20 	 "protein_coding"
"7890" 	 "ENSG00000158669" 	 "GPAT4" 	 "GPAT4" 	 "8" 	 41577187 	 41625001 	 11 	 "protein_coding"
"7891" 	 "ENSG00000158856" 	 "DMTN" 	 "DMTN" 	 "8" 	 22048995 	 22082527 	 23 	 "protein_coding"
"7892" 	 "ENSG00000158863" 	 "FAM160B2" 	 "FAM160B2" 	 "8" 	 22089159 	 22104898 	 12 	 "protein_coding"
"7893" 	 "ENSG00000158941" 	 "CCAR2" 	 "CCAR2" 	 "8" 	 22604632 	 22621514 	 14 	 "protein_coding"
"7894" 	 "ENSG00000159167" 	 "STC1" 	 "STC1" 	 "8" 	 23841915 	 23854807 	 2 	 "protein_coding"
"7895" 	 "ENSG00000164683" 	 "HEY1" 	 "HEY1" 	 "8" 	 79764010 	 79767863 	 8 	 "protein_coding"
"7896" 	 "ENSG00000164684" 	 "ZNF704" 	 "ZNF704" 	 "8" 	 80628451 	 80874781 	 6 	 "protein_coding"
"7897" 	 "ENSG00000164687" 	 "FABP5" 	 "FABP5" 	 "8" 	 81280363 	 81284777 	 4 	 "protein_coding"
"7898" 	 "ENSG00000164695" 	 "CHMP4C" 	 "CHMP4C" 	 "8" 	 81732434 	 81759515 	 1 	 "protein_coding"
"7899" 	 "ENSG00000164736" 	 "SOX17" 	 "SOX17" 	 "8" 	 54457935 	 54460888 	 1 	 "protein_coding"
"7900" 	 "ENSG00000164741" 	 "DLC1" 	 "DLC1" 	 "8" 	 13083361 	 13604610 	 18 	 "protein_coding"
"7901" 	 "ENSG00000164743" 	 "C8orf48" 	 "C8orf48" 	 "8" 	 13566843 	 13568287 	 1 	 "protein_coding"
"7902" 	 "ENSG00000164751" 	 "PEX2" 	 "PEX2" 	 "8" 	 76980258 	 77001044 	 6 	 "protein_coding"
"7903" 	 "ENSG00000164754" 	 "RAD21" 	 "RAD21" 	 "8" 	 116845935 	 116874866 	 10 	 "protein_coding"
"7904" 	 "ENSG00000164758" 	 "MED30" 	 "MED30" 	 "8" 	 117520713 	 117540262 	 4 	 "protein_coding"
"7905" 	 "ENSG00000164761" 	 "TNFRSF11B" 	 "TNFRSF11B" 	 "8" 	 118923557 	 118952200 	 3 	 "protein_coding"
"7906" 	 "ENSG00000164764" 	 "SBSPON" 	 "SBSPON" 	 "8" 	 73064540 	 73124088 	 2 	 "protein_coding"
"7907" 	 "ENSG00000164808" 	 "SPIDR" 	 "SPIDR" 	 "8" 	 47260575 	 47736306 	 28 	 "protein_coding"
"7908" 	 "ENSG00000164823" 	 "OSGIN2" 	 "OSGIN2" 	 "8" 	 89901859 	 89927888 	 3 	 "protein_coding"
"7909" 	 "ENSG00000164830" 	 "OXR1" 	 "OXR1" 	 "8" 	 106359476 	 106752694 	 15 	 "protein_coding"
"7910" 	 "ENSG00000164879" 	 "CA3" 	 "CA3" 	 "8" 	 85373436 	 85449040 	 3 	 "protein_coding"
"7911" 	 "ENSG00000164919" 	 "COX6C" 	 "COX6C" 	 "8" 	 99873200 	 99894062 	 11 	 "protein_coding"
"7912" 	 "ENSG00000164920" 	 "OSR2" 	 "OSR2" 	 "8" 	 98944403 	 98952104 	 10 	 "protein_coding"
"7913" 	 "ENSG00000164924" 	 "YWHAZ" 	 "YWHAZ" 	 "8" 	 100916525 	 100953388 	 23 	 "protein_coding"
"7914" 	 "ENSG00000164929" 	 "BAALC" 	 "BAALC" 	 "8" 	 103140710 	 103230305 	 9 	 "protein_coding"
